geoid,aspect,rank,value,performance
35,ps_violent,44,156.846,2
35,s,35,62.813378005,2
35,s_hburdenowner,27,21.6,2
35,s_hburdenrenter,23,43.8,2
35,s_homeless,40,154.891,2
35,s_nokitchen,40,0.98,2
35,s_overcrowded,43,3.5000000000000004,2
35,spi,49,43.573074394,1
35,ws,52,33.43296668,1
35,ws_drinkingwater,49,4.735,1
35,ws_floodrisk,32,1.78,2
35,ws_hazardouswaste,30,2.567,2
35,ws_noplumbing,50,0.74,1
36,aae,9,60.983980375,3
36,aae_associates,22,8.7,2
36,aae_bachelors,21,20.200000000000003,2
36,aae_graduate,6,15.7,3
36,abk,25,63.47551331,2
36,abk_g3reading,33,317.09999999999997,2
36,abk_g8math,35,719.5,2
36,abk_hsincomplete,19,11.700000000000001,2
36,abk_lessthan9th,49,6.3,1
36,abk_preschoolenroll,6,58.8,3
36,aic,12,46.832593812,2
36,aic_broadband,21,80.9,2
36,aic_broadbandspeed,5,163.391,3
36,aic_celldata,39,54.300000000000004,2
36,aic_nointernet,25,15.6,2
36,bhn,22,54.891395361,2
36,eq,11,62.009120488,2
36,eq_affectedglobalwa,49,51.090999999999994,1
36,eq_egridrenewables,16,29.0091,2
36,eq_no2,34,8.206,2
36,eq_ozone,13,0.039,2
36,eq_pm25,17,6.204,2
36,eq_waterstress,4,0.661135,2
36,fow,9,56.566552442,3
36,hw,9,53.948982157,2
36,hw_cancer,14,6.8500000000000005,2
36,hw_chd,22,3.85,2
36,hw_diabetes,26,10.75,2
36,hw_drugod,8,803.8,2
36,hw_mentalhealth,8,11.8,3
36,hw_obesity,8,27.35,3
36,i,52,34.293484716,1
36,i_commutetime,52,33.6269,1
36,i_dissimilarity,36,0.465,2
36,i_genderpaygap,9,0.767,3
36,i_isolation,49,62.6,1
36,i_linguistic,48,0.072,1
36,nbm,26,52.348108385,2
36,nbm_dental,36,16.234,2
36,nbm_foodsecurity,19,11.1,2
36,nbm_mencorehealth,52,24.0509,1
36,nbm_poorhealth,24,12.5584,2
36,nbm_supermarketacce,1,42.4,3
36,nbm_womencorehealth,52,21.0454,1
36,opp,28,54.238055003,2
36,pfc,2,71.167290627,3
36,pfc_adultnoinsuranc,12,6.72,2
36,pfc_altercommute,1,22.3,3
36,pfc_disconnected,21,6.3,2
36,pfc_teenbirthrate,9,7.814500000000001,3
36,pr,40,50.507464292,2
36,pr_fatal,2,113.7,3
36,pr_gendergappower,5,0.685766855,3
36,pr_homeownership,51,53.900000000000006,1
36,pr_stateconstagains,25,0,2
36,pr_turnout,25,48.4,2
36,ps,1,77.623850605,3
36,ps_accidents,2,1.524,3
36,ps_property,1,137.679,3
36,ps_violent,2,50.14,3
36,s,49,42.051235066,1
36,s_hburdenowner,49,28.799999999999997,1
36,s_hburdenrenter,49,50,1
36,s_homeless,49,358.226,1
36,s_nokitchen,23,0.77,2
36,s_overcrowded,49,5.1,1
36,spi,21,55.232000935,2
36,ws,31,47.542387388,2
36,ws_drinkingwater,34,2.831,2
36,ws_floodrisk,39,1.96,2
36,ws_hazardouswaste,18,2.379,2
36,ws_noplumbing,28,0.38999999999999996,2
37,aae,22,55.050474548,2
37,aae_associates,17,9.5,2
37,aae_bachelors,24,19.6,2
37,aae_graduate,26,10.9,2
37,abk,28,62.864760887,2
37,abk_g3reading,10,378.79999999999995,3
37,abk_g8math,18,794.8000000000001,2
37,abk_hsincomplete,33,13.3,2
37,abk_lessthan9th,35,4.7,2
37,abk_preschoolenroll,39,42.8,2
37,aic,17,43.341939437,2
37,aic_broadband,37,78.3,2
37,aic_broadbandspeed,6,159.962,3
37,aic_celldata,33,55.7,2
37,aic_nointernet,39,17.7,2
37,bhn,26,53.387962292,2
37,eq,29,49.676032641,2
37,eq_affectedglobalwa,29,44.885999999999996,2
37,eq_egridrenewables,27,15.4498,2
37,eq_no2,17,6.428,2
37,eq_ozone,42,0.044,2
37,eq_pm25,28,7.282,2
37,eq_waterstress,39,1.24626,2
37,fow,31,48.011171377,2
37,hw,38,36.161952544,2
37,hw_cancer,27,7.35,2
37,hw_chd,42,5.1,2
37,hw_diabetes,36,12.15,2
37,hw_drugod,26,914.2,2
37,hw_mentalhealth,27,13.8,2
37,hw_obesity,33,33.5,2
37,i,28,51.558708769,2
37,i_commutetime,26,24.7979,2
37,i_dissimilarity,27,0.429,2
37,i_genderpaygap,11,0.765,2
37,i_isolation,37,47.3,2
37,i_linguistic,32,0.031,2
37,nbm,36,47.828438256,2
37,nbm_dental,39,17.4791,2
37,nbm_foodsecurity,43,14.000000000000002,2
37,nbm_mencorehealth,2,38.468599999999995,3
37,nbm_poorhealth,29,13.340499999999999,2
37,nbm_supermarketacce,40,71.39999999999999,2
37,nbm_womencorehealth,2,34.976,3
37,opp,36,51.955632177,2
37,pfc,36,46.963924325,2
37,pfc_adultnoinsuranc,44,12.61,2
37,pfc_altercommute,35,8.5,2
37,pfc_disconnected,34,7.1,2
37,pfc_teenbirthrate,30,14.4328,2
37,pr,35,54.249421065,2
37,pr_fatal,15,227.5,2
37,pr_gendergappower,13,0.596136568,2
37,pr_homeownership,35,65,2
37,pr_stateconstagains,25,0,2
37,pr_turnout,32,46.5,2
37,ps,46,38.925654637,1
37,ps_accidents,32,4.233,2
37,ps_property,41,270.253,2
37,ps_violent,46,166.151,1
37,s,11,73.111296654,2
37,s_hburdenowner,25,20.7,2
37,s_hburdenrenter,26,44.1,2
37,s_homeless,19,91.708,2
37,s_nokitchen,3,0.5700000000000001,3
37,s_overcrowded,29,2.3,2
37,spi,33,51.118255282,2
37,ws,16,53.686459619,2
37,ws_drinkingwater,31,2.575,2
37,ws_floodrisk,13,1.58,2
37,ws_hazardouswaste,35,2.794,2
37,ws_noplumbing,9,0.31,2
38,aae,31,52.895185885,2
38,aae_associates,1,10.6,3
38,aae_bachelors,12,21.5,2
38,aae_graduate,51,7.9,1
38,abk,12,67.118239646,2
38,abk_g3reading,19,347.8,2
38,abk_g8math,16,805.5,2
38,abk_hsincomplete,2,8.1,3
38,abk_lessthan9th,13,3.2,2
38,abk_preschoolenroll,51,35.9,1
38,aic,8,49.264692453,3
38,aic_broadband,33,79,2
38,aic_broadbandspeed,1,173.512,3
38,aic_celldata,26,56.99999999999999,2
38,aic_nointernet,22,15.4,2
38,bhn,13,59.023599384,2
38,eq,3,69.865224998,3
38,eq_affectedglobalwa,1,39.519999999999996,3
38,eq_egridrenewables,13,38.136900000000004,3
38,eq_no2,1,4.802,3
38,eq_ozone,13,0.039,2
38,eq_pm25,1,6.003,3
38,eq_waterstress,29,0.904679,2
38,fow,6,58.631260595,3
38,hw,18,48.276885284,2
38,hw_cancer,17,6.950000000000001,2
38,hw_chd,22,3.85,2
38,hw_diabetes,11,9.15,3
38,hw_drugod,21,879.5,2
38,hw_mentalhealth,3,11.3,3
38,hw_obesity,44,34.949999999999996,2
38,i,7,62.710509694,3
38,i_commutetime,2,17.2847,3
38,i_dissimilarity,19,0.385,2
38,i_genderpaygap,48,0.648,1
38,i_isolation,14,32.1,2
38,i_linguistic,1,0.012,2
38,nbm,11,60.870007265,2
38,nbm_dental,14,12.753700000000002,2
38,nbm_foodsecurity,1,8.4,3
38,nbm_mencorehealth,12,34.808299999999996,2
38,nbm_poorhealth,10,11.26,2
38,nbm_supermarketacce,36,69.89999999999999,2
38,nbm_womencorehealth,9,32.1805,3
38,opp,16,58.096388956,2
38,pfc,24,55.598864685,2
38,pfc_adultnoinsuranc,23,8.540000000000001,2
38,pfc_altercommute,33,9.1,2
38,pfc_disconnected,5,4.9,3
38,pfc_teenbirthrate,28,14.044599999999999,2
38,pr,22,61.180995559,2
38,pr_fatal,21,252.59999999999997,2
38,pr_gendergappower,38,0.454763192,2
38,pr_homeownership,42,62.7,2
38,pr_stateconstagains,25,0,2
38,pr_turnout,7,55.2,3
38,ps,41,42.684786015,2
38,ps_accidents,34,4.304,2
38,ps_property,31,218.213,2
38,ps_violent,35,130.47,2
38,s,2,77.428185179,3
38,s_hburdenowner,1,17.7,3
38,s_hburdenrenter,1,41,3
38,s_homeless,7,74.049,2
38,s_nokitchen,12,0.6799999999999999,2
38,s_overcrowded,18,2,2
38,spi,6,58.583749645,3
38,ws,13,55.111419077,2
38,ws_drinkingwater,11,1.738,2
38,ws_floodrisk,34,1.79,2
38,ws_hazardouswaste,9,2.042,2
38,ws_noplumbing,23,0.36,2
39,aae,37,50.45105976,2
39,aae_associates,24,8.6,2
39,aae_bachelors,41,17.299999999999997,2
39,aae_graduate,31,10.5,2
39,abk,17,66.007478841,2
39,abk_g3reading,11,378.7,3
39,abk_g8math,6,827.6,3
39,abk_hsincomplete,33,13.3,2
39,abk_lessthan9th,7,2.8000000000000003,2
39,abk_preschoolenroll,29,44.9,2
39,aic,21,40.074681471,2
39,aic_broadband,28,79.7,2
39,aic_broadbandspeed,14,128.816,2
39,aic_celldata,30,56.3,2
39,aic_nointernet,31,16.6,2
39,bhn,18,57.025926299,2
39,eq,49,39.727777081,1
39,eq_affectedglobalwa,20,41.048,2
39,eq_egridrenewables,44,4.9162,1
39,eq_no2,39,9.122,2
39,eq_ozone,34,0.043,2
39,eq_pm25,46,8.384,1
39,eq_waterstress,5,0.663984,2
39,fow,39,43.613598386,2
39,hw,44,28.64445615,1
39,hw_cancer,27,7.35,2
39,hw_chd,40,4.8500000000000005,2
39,hw_diabetes,35,12.1,2
39,hw_drugod,46,1058.4,1
39,hw_mentalhealth,46,16.3,1
39,hw_obesity,36,34.4,2
39,i,32,50.265707121,2
39,i_commutetime,17,23.6817,2
39,i_dissimilarity,36,0.465,2
39,i_genderpaygap,32,0.7,2
39,i_isolation,33,45.5,2
39,i_linguistic,1,0.012,2
39,nbm,41,44.062816673,2
39,nbm_dental,43,18.472,2
39,nbm_foodsecurity,41,13.900000000000002,2
39,nbm_mencorehealth,21,33.6774,2
39,nbm_poorhealth,44,15.257200000000001,1
39,nbm_supermarketacce,24,62.6,2
39,nbm_womencorehealth,28,28.453200000000002,2
39,opp,34,52.396021746,2
39,pfc,26,53.384744438,2
39,pfc_adultnoinsuranc,17,7.22,2
39,pfc_altercommute,37,8.200000000000001,2
39,pfc_disconnected,14,5.7,2
39,pfc_teenbirthrate,33,15.0921,2
39,pr,32,55.482575666,2
39,pr_fatal,20,251.7,2
39,pr_gendergappower,15,0.581117512,2
39,pr_homeownership,30,66,2
39,pr_stateconstagains,25,0,2
39,pr_turnout,27,48.1,2
39,ps,21,55.571901618,2
39,ps_accidents,18,2.902,2
39,ps_property,32,219.42,2
39,ps_violent,37,137.597,2
39,s,18,71.713736271,2
39,s_hburdenowner,13,18.6,2
39,s_hburdenrenter,20,42.4,2
39,s_homeless,18,88.86,2
39,s_nokitchen,38,0.96,2
39,s_overcrowded,1,1.5,2
39,spi,34,51.01184881,2
39,ws,9,56.755250635,3
39,ws_drinkingwater,17,1.964,2
39,ws_floodrisk,11,1.57,2
39,ws_hazardouswaste,19,2.385,2
39,ws_noplumbing,19,0.33999999999999997,2
40,aae,48,44.788623585,1
40,aae_associates,40,7.7,2
40,aae_bachelors,43,16.7,2
40,aae_graduate,45,8.5,1
40,abk,42,57.232541213,2
40,abk_g3reading,25,330.1,2
40,abk_g8math,32,725.8,2
40,abk_hsincomplete,47,15.7,1
40,abk_lessthan9th,28,4.1000000000000005,2
40,abk_preschoolenroll,34,43.3,2
40,aic,44,28.82566527,2
40,aic_broadband,42,75.8,2
40,aic_broadbandspeed,27,108.095,2
40,aic_celldata,28,56.699999999999996,2
40,aic_nointernet,42,19.8,2
40,bhn,43,48.743433541,2
40,eq,16,58.697159557,2
40,eq_affectedglobalwa,1,39.519999999999996,3
40,eq_egridrenewables,11,39.5828,3
40,eq_no2,21,6.738,2
40,eq_ozone,34,0.043,2
40,eq_pm25,44,8.154,1
40,eq_waterstress,25,0.856131,2
40,fow,41,43.259288183,2
40,hw,45,28.281786691,1
40,hw_cancer,26,7.3,2
40,hw_chd,47,5.55,1
40,hw_diabetes,39,12.35,2
40,hw_drugod,43,1034.4,1
40,hw_mentalhealth,43,15.6,1
40,hw_obesity,46,35.8,1
40,i,5,65.103457246,3
40,i_commutetime,12,21.9472,2
40,i_dissimilarity,1,0.257,3
40,i_genderpaygap,41,0.675,2
40,i_isolation,18,34.599999999999994,2
40,i_linguistic,26,0.026,2
40,nbm,45,39.626706003,1
40,nbm_dental,46,20.0886,1
40,nbm_foodsecurity,47,15.1,1
40,nbm_mencorehealth,8,35.6503,2
40,nbm_poorhealth,43,15.1645,2
40,nbm_supermarketacce,44,73.2,1
40,nbm_womencorehealth,3,34.358,3
40,opp,44,47.610627355,1
40,pfc,49,36.683073563,1
40,pfc_adultnoinsuranc,51,16.46,1
40,pfc_altercommute,48,6.5,1
40,pfc_disconnected,40,8.1,2
40,pfc_teenbirthrate,47,19.4476,1
40,pr,51,43.867355025,1
40,pr_fatal,50,589.6,1
40,pr_gendergappower,47,0.35904168,1
40,pr_homeownership,33,65.60000000000001,2
40,pr_stateconstagains,25,0,2
40,pr_turnout,49,40.1,1
40,ps,37,43.926440403,2
40,ps_accidents,34,4.304,2
40,ps_property,33,225.416,2
40,ps_violent,25,107.223,2
40,s,14,72.307740955,2
40,s_hburdenowner,1,17.7,3
40,s_hburdenrenter,1,41,3
40,s_homeless,28,100.66,2
40,s_nokitchen,32,0.8699999999999999,2
40,s_overcrowded,37,2.8000000000000003,2
40,spi,44,46.537783026,1
40,ws,43,39.112846801,1
40,ws_drinkingwater,51,6.171,1
40,ws_floodrisk,18,1.65,2
40,ws_hazardouswaste,29,2.553,2
40,ws_noplumbing,27,0.38,2
41,aae,16,56.865004996,2
41,aae_associates,21,8.799999999999999,2
41,aae_bachelors,20,20.5,2
41,aae_graduate,16,12.4,2
41,abk,37,59.849301845,2
41,abk_g3reading,45,282.4,1
41,abk_g8math,25,763.4000000000001,2
41,abk_hsincomplete,38,13.700000000000001,2
41,abk_lessthan9th,20,3.6999999999999997,2
41,abk_preschoolenroll,29,44.9,2
41,aic,19,42.690352267,2
41,aic_broadband,10,83.89999999999999,3
41,aic_broadbandspeed,27,108.095,2
41,aic_celldata,7,62.5,3
41,aic_nointernet,5,12.1,3
41,bhn,50,44.616632868,1
41,eq,12,61.027231321,2
41,eq_affectedglobalwa,44,48.927,1
41,eq_egridrenewables,1,42.642,3
41,eq_no2,36,8.799,2
41,eq_ozone,12,0.038,2
41,eq_pm25,43,8.131,1
41,eq_waterstress,17,0.824516,2
41,fow,20,51.943871492,2
41,hw,26,44.208600534,2
41,hw_cancer,27,7.35,2
41,hw_chd,31,4.35,2
41,hw_diabetes,15,9.8,2
41,hw_drugod,24,886,2
41,hw_mentalhealth,34,14.1,2
41,hw_obesity,17,29.45,2
41,i,6,65.087738724,3
41,i_commutetime,21,23.9359,2
41,i_dissimilarity,3,0.296,3
41,i_genderpaygap,18,0.728,2
41,i_isolation,8,21.9,3
41,i_linguistic,35,0.036,2
41,nbm,24,54.057032401,2
41,nbm_dental,21,14.1952,2
41,nbm_foodsecurity,26,11.899999999999999,2
41,nbm_mencorehealth,44,28.423399999999997,2
41,nbm_poorhealth,26,12.9913,2
41,nbm_supermarketacce,14,54,2
41,nbm_womencorehealth,29,28.3364,2
41,opp,4,64.344987019,3
41,pfc,11,63.55158623,2
41,pfc_adultnoinsuranc,22,8.01,2
41,pfc_altercommute,6,17.4,3
41,pfc_disconnected,32,7.000000000000001,2
41,pfc_teenbirthrate,10,8.7034,2
41,pr,3,71.875618124,3
41,pr_fatal,24,264.59999999999997,2
41,pr_gendergappower,40,0.420844848,2
41,pr_homeownership,45,61.9,2
41,pr_stateconstagains,1,1,3
41,pr_turnout,1,57.9,3
41,ps,27,50.182406986,2
41,ps_accidents,27,3.535,2
41,ps_property,45,291.905,1
41,ps_violent,14,91.197,2
41,s,50,38.480323386,1
41,s_hburdenowner,42,25.7,2
41,s_hburdenrenter,46,48.6,1
41,s_homeless,49,358.226,1
41,s_nokitchen,49,1.44,1
41,s_overcrowded,41,3.3000000000000003,2
41,spi,25,53.635163793,2
41,ws,49,35.7467687,1
41,ws_drinkingwater,35,2.858,2
41,ws_floodrisk,49,2.3,1
41,ws_hazardouswaste,42,2.994,2
41,ws_noplumbing,40,0.48,2
42,aae,27,53.548972808,2
42,aae_associates,30,8.3,2
42,aae_bachelors,30,18.6,2
42,aae_graduate,17,12.1,2
42,abk,9,68.029554273,2
42,abk_g3reading,9,382.90000000000003,3
42,abk_g8math,9,819.6999999999999,2
42,abk_hsincomplete,21,11.899999999999999,2
42,abk_lessthan9th,15,3.3000000000000003,2
42,abk_preschoolenroll,22,47,2
42,aic,20,42.396315975,2
42,aic_broadband,32,79.2,2
42,aic_broadbandspeed,8,150.206,3
42,aic_celldata,35,54.900000000000006,2
42,aic_nointernet,36,17.2,2
42,bhn,11,60.625471406,3
42,eq,40,43.749492532,2
42,eq_affectedglobalwa,24,42.574,2
42,eq_egridrenewables,44,4.9162,1
42,eq_no2,12,5.639,2
42,eq_ozone,20,0.041,2
42,eq_pm25,38,7.991,2
42,eq_waterstress,14,0.799718,2
42,fow,32,47.833413253,2
42,hw,36,37.158290233,2
42,hw_cancer,27,7.35,2
42,hw_chd,33,4.45,2
42,hw_diabetes,31,11.05,2
42,hw_drugod,44,1046.6,1
42,hw_mentalhealth,26,13.7,2
42,hw_obesity,29,32.05,2
42,i,42,46.394521259,2
42,i_commutetime,38,27.2114,2
42,i_dissimilarity,36,0.465,2
42,i_genderpaygap,38,0.689,2
42,i_isolation,38,48.4,2
42,i_linguistic,22,0.022,2
42,nbm,18,57.828045325,2
42,nbm_dental,35,16.198999999999998,2
42,nbm_foodsecurity,16,10.9,2
42,nbm_mencorehealth,10,35.4568,2
42,nbm_poorhealth,33,13.8633,2
42,nbm_supermarketacce,1,42.4,3
42,nbm_womencorehealth,14,30.695899999999998,2
42,opp,13,58.575031678,2
42,pfc,12,62.845489669,2
42,pfc_adultnoinsuranc,13,6.79,2
42,pfc_altercommute,13,14.399999999999999,2
42,pfc_disconnected,17,5.8999999999999995,2
42,pfc_teenbirthrate,21,11.995899999999999,2
42,pr,4,71.511142976,3
42,pr_fatal,7,165,3
42,pr_gendergappower,37,0.455359901,2
42,pr_homeownership,12,69,2
42,pr_stateconstagains,1,1,3
42,pr_turnout,20,49.6,2
42,ps,8,64.199401269,3
42,ps_accidents,14,2.748,2
42,ps_property,12,156.228,2
42,ps_violent,13,89.524,2
42,s,28,67.043285154,2
42,s_hburdenowner,28,21.7,2
42,s_hburdenrenter,31,44.6,2
42,s_homeless,29,103.186,2
42,s_nokitchen,40,0.98,2
42,s_overcrowded,1,1.5,2
42,spi,19,55.677972112,2
42,ws,17,53.431153876,2
42,ws_drinkingwater,16,1.919,2
42,ws_floodrisk,35,1.8,2
42,ws_hazardouswaste,11,2.125,2
42,ws_noplumbing,28,0.38999999999999996,2
44,aae,18,56.663621946,2
44,aae_associates,30,8.3,2
44,aae_bachelors,22,19.900000000000002,2
44,aae_graduate,11,13.4,2
44,abk,22,64.408116622,2
44,abk_g3reading,15,364.9,2
44,abk_g8math,48,636.9,1
44,abk_hsincomplete,6,9.700000000000001,3
44,abk_lessthan9th,43,5.2,2
44,abk_preschoolenroll,22,47,2
44,aic,9,49.188352663,3
44,aic_broadband,16,81.8,2
44,aic_broadbandspeed,7,154.243,3
44,aic_celldata,22,57.599999999999994,2
44,aic_nointernet,21,15.2,2
44,bhn,9,60.800561076,3
44,eq,48,40.082361536,1
44,eq_affectedglobalwa,40,47.461,2
44,eq_egridrenewables,41,6.936299999999999,2
44,eq_no2,52,12.582,1
44,eq_ozone,42,0.044,2
44,eq_pm25,1,6.003,3
44,eq_waterstress,45,1.56302,2
44,fow,28,49.049433591,2
44,hw,30,42.518903543,2
44,hw_cancer,27,7.35,2
44,hw_chd,24,3.95,2
44,hw_diabetes,23,10.65,2
44,hw_drugod,35,968.1,2
44,hw_mentalhealth,29,13.9,2
44,hw_obesity,13,28.849999999999998,2
44,i,34,49.339924181,2
44,i_commutetime,29,25.2104,2
44,i_dissimilarity,36,0.465,2
44,i_genderpaygap,25,0.715,2
44,i_isolation,20,36.4,2
44,i_linguistic,41,0.047,2
44,nbm,22,55.285164305,2
44,nbm_dental,22,14.2008,2
44,nbm_foodsecurity,22,11.4,2
44,nbm_mencorehealth,41,28.835100000000004,2
44,nbm_poorhealth,27,13.2774,2
44,nbm_supermarketacce,13,51,2
44,nbm_womencorehealth,26,28.7933,2
44,opp,23,56.545165055,2
44,pfc,13,62.457803336,2
44,pfc_adultnoinsuranc,6,5.29,3
44,pfc_altercommute,23,10.4,2
44,pfc_disconnected,8,5.2,3
44,pfc_teenbirthrate,8,7.2017,3
44,pr,27,57.719310757,2
44,pr_fatal,2,113.7,3
44,pr_gendergappower,44,0.392851403,2
44,pr_homeownership,47,60.3,2
44,pr_stateconstagains,25,0,2
44,pr_turnout,38,44.4,2
44,ps,5,69.002441668,3
44,ps_accidents,4,1.836,3
44,ps_property,18,173.889,2
44,ps_violent,18,98.901,2
44,s,39,61.303198269,2
44,s_hburdenowner,46,28.599999999999998,1
44,s_hburdenrenter,36,45.6,2
44,s_homeless,25,99.748,2
44,s_nokitchen,34,0.89,2
44,s_overcrowded,13,1.7999999999999998,2
44,spi,20,55.465053241,2
44,ws,8,57.61144006,3
44,ws_drinkingwater,5,1.593,2
44,ws_floodrisk,15,1.6,2
44,ws_hazardouswaste,27,2.543,2
44,ws_noplumbing,6,0.29,2
45,aae,35,51.590036597,2
45,aae_associates,15,9.6,2
45,aae_bachelors,38,17.4,2
45,aae_graduate,36,10,2
45,abk,35,60.1951203,2
45,abk_g3reading,40,293.40000000000003,2
45,abk_g8math,30,742.4000000000001,2
45,abk_hsincomplete,36,13.4,2
45,abk_lessthan9th,30,4.2,2
45,abk_preschoolenroll,27,46.1,2
45,aic,38,31.747365532,2
45,aic_broadband,45,75.3,1
45,aic_broadbandspeed,15,127.821,2
45,aic_celldata,40,54.2,2
45,aic_nointernet,43,20.200000000000003,1
45,bhn,31,52.687396575,2
45,eq,39,43.767398204,2
45,eq_affectedglobalwa,25,43.344,2
45,eq_egridrenewables,40,7.0851,2
45,eq_no2,10,5.563,2
45,eq_ozone,42,0.044,2
45,eq_pm25,35,7.739,2
45,eq_waterstress,35,1.06393,2
45,fow,44,42.018722394,1
45,hw,42,32.365005541,2
45,hw_cancer,27,7.35,2
45,hw_chd,37,4.8,2
45,hw_diabetes,44,13.350000000000001,1
45,hw_drugod,40,989.8,2
45,hw_mentalhealth,22,13,2
45,hw_obesity,42,34.849999999999994,2
45,i,25,53.607821658,2
45,i_commutetime,28,24.967,2
45,i_dissimilarity,23,0.401,2
45,i_genderpaygap,20,0.722,2
45,i_isolation,36,47.199999999999996,2
45,i_linguistic,17,0.018,2
45,nbm,32,49.916681693,2
45,nbm_dental,37,16.625899999999998,2
45,nbm_foodsecurity,25,11.799999999999999,2
45,nbm_mencorehealth,5,37.419799999999995,3
45,nbm_poorhealth,38,14.496999999999998,2
45,nbm_supermarketacce,39,71.3,2
45,nbm_womencorehealth,7,32.4292,3
45,opp,39,49.921883827,2
45,pfc,39,44.782389389,2
45,pfc_adultnoinsuranc,43,12.559999999999999,2
45,pfc_altercommute,46,7.000000000000001,2
45,pfc_disconnected,30,6.9,2
45,pfc_teenbirthrate,35,15.4811,2
45,pr,43,49.707287666,1
45,pr_fatal,32,322.8,2
45,pr_gendergappower,6,0.672789531,3
45,pr_homeownership,13,68.89999999999999,2
45,pr_stateconstagains,25,0,2
45,pr_turnout,40,44.2,2
45,ps,51,34.03418701,1
45,ps_accidents,34,4.304,2
45,ps_property,49,317.42,1
45,ps_violent,49,194.338,1
45,s,13,72.542897713,2
45,s_hburdenowner,21,20.4,2
45,s_hburdenrenter,27,44.2,2
45,s_homeless,15,84.182,2
45,s_nokitchen,14,0.7000000000000001,2
45,s_overcrowded,15,1.9,2
45,spi,40,48.209334266,2
45,ws,14,54.255819884,2
45,ws_drinkingwater,9,1.666,2
45,ws_floodrisk,6,1.55,2
45,ws_hazardouswaste,43,3.02,2
45,ws_noplumbing,19,0.33999999999999997,2
46,aae,30,52.939785557,2
46,aae_associates,1,10.6,3
46,aae_bachelors,23,19.8,2
46,aae_graduate,44,8.6,2
46,abk,33,60.789601407,2
46,abk_g3reading,36,300.9,2
46,abk_g8math,11,815,2
46,abk_hsincomplete,38,13.700000000000001,2
46,abk_lessthan9th,13,3.2,2
46,abk_preschoolenroll,45,41,2
46,aic,42,29.805907842,2
46,aic_broadband,39,78,2
46,aic_broadbandspeed,27,108.095,2
46,aic_celldata,42,52.900000000000006,2
46,aic_nointernet,38,17.599999999999998,2
46,bhn,28,53.228793708,2
46,eq,5,68.131561351,3
46,eq_affectedglobalwa,1,39.519999999999996,3
46,eq_egridrenewables,1,42.642,3
46,eq_no2,1,4.802,3
46,eq_ozone,25,0.042,2
46,eq_pm25,1,6.003,3
46,eq_waterstress,16,0.821475,2
46,fow,22,51.141691971,2
46,hw,23,45.839697283,2
46,hw_cancer,27,7.35,2
46,hw_chd,31,4.35,2
46,hw_diabetes,16,9.950000000000001,2
46,hw_drugod,29,934.8,2
46,hw_mentalhealth,1,10.7,3
46,hw_obesity,25,31.55,2
46,i,21,54.874192077,2
46,i_commutetime,1,17.2222,3
46,i_dissimilarity,36,0.465,2
46,i_genderpaygap,29,0.705,2
46,i_isolation,25,41.3,2
46,i_linguistic,11,0.013,2
46,nbm,27,51.699496522,2
46,nbm_dental,29,15.488199999999999,2
46,nbm_foodsecurity,13,10.8,2
46,nbm_mencorehealth,34,30.811300000000003,2
46,nbm_poorhealth,12,11.332,2
46,nbm_supermarketacce,47,74.6,1
46,nbm_womencorehealth,40,26.6276,2
46,opp,26,54.952757194,2
46,pfc,28,52.610264395,2
46,pfc_adultnoinsuranc,37,11.19,2
46,pfc_altercommute,25,10.2,2
46,pfc_disconnected,8,5.2,3
46,pfc_teenbirthrate,42,17.8428,2
46,pr,25,59.386786747,2
46,pr_fatal,33,324,2
46,pr_gendergappower,33,0.472442869,2
46,pr_homeownership,17,68.10000000000001,2
46,pr_stateconstagains,25,0,2
46,pr_turnout,10,52.1,2
46,ps,39,43.414964698,2
46,ps_accidents,34,4.304,2
46,ps_property,22,179.647,2
46,ps_violent,40,140.358,2
46,s,25,69.208904711,2
46,s_hburdenowner,1,17.7,3
46,s_hburdenrenter,1,41,3
46,s_homeless,33,115.124,2
46,s_nokitchen,46,1.08,2
46,s_overcrowded,24,2.1,2
46,spi,29,53.107747624,2
46,ws,29,48.591808901,2
46,ws_drinkingwater,32,2.614,2
46,ws_floodrisk,30,1.77,2
46,ws_hazardouswaste,10,2.061,2
46,ws_noplumbing,43,0.53,2
47,aae,45,45.802611881,1
47,aae_associates,45,7.1,1
47,aae_bachelors,42,16.8,2
47,aae_graduate,37,9.8,2
47,abk,38,59.212008969,2
47,abk_g3reading,39,294.8,2
47,abk_g8math,40,703.3000000000001,2
47,abk_hsincomplete,17,11.600000000000001,2
47,abk_lessthan9th,36,4.8,2
47,abk_preschoolenroll,46,39.2,1
47,aic,35,33.233879389,2
47,aic_broadband,44,75.4,1
47,aic_broadbandspeed,13,134.354,2
47,aic_celldata,36,54.800000000000004,2
47,aic_nointernet,45,20.4,1
47,bhn,45,47.52882737,1
47,eq,20,52.982162856,2
47,eq_affectedglobalwa,19,40.8,2
47,eq_egridrenewables,24,17.1728,2
47,eq_no2,30,7.636,2
47,eq_ozone,34,0.043,2
47,eq_pm25,25,7.135,2
47,eq_waterstress,15,0.811141,2
47,fow,42,42.882437603,2
47,hw,46,26.101699199,1
47,hw_cancer,27,7.35,2
47,hw_chd,45,5.3,1
47,hw_diabetes,44,13.350000000000001,1
47,hw_drugod,45,1053.3,1
47,hw_mentalhealth,44,15.8,1
